TIME,VALUE,Device ID
137195,2464,1
137215,2467,1
137235,2467,1
137255,2474,1
137275,2468,1
137295,2464,1
137315,2464,1
137335,2455,1
137355,2463,1
137375,2465,1
137395,2478,1
137415,2480,1
137435,2472,1
137455,2456,1
137475,2471,1
137495,2469,1
137515,2470,1
137535,2476,1
137555,2470,1
137575,2466,1
137595,2467,1
137615,2461,1
137635,2470,1
137655,2465,1
137675,2465,1
137695,2475,1
137715,2463,1
137735,2471,1
137755,2458,1
137775,2471,1
137795,2471,1
137815,2474,1
137835,2471,1
137855,2466,1
137875,2469,1
137895,2461,1
137915,2465,1
137935,2470,1
137955,2468,1
137975,2464,1
138005,2438,1
138015,2465,1
138035,2461,1
138055,2469,1
138075,2471,1
138095,2465,1
138115,2463,1
138135,2474,1
138155,2470,1
138175,2464,1
138195,2467,1
138215,2462,1
138235,2470,1
138255,2462,1
138285,2465,1
138295,2465,1
138315,2470,1
138335,2471,1
138355,2470,1
138375,2463,1
138395,2469,1
138415,2470,1
138435,2471,1
138455,2475,1
138475,2463,1
138495,2463,1
138515,2333,1
138535,2471,1
138555,2470,1
138575,2467,1
138595,2467,1
138615,2468,1
138635,2461,1
138665,2470,1
138675,2463,1
138695,2469,1
138715,2450,1
138735,2464,1
138755,2467,1
138775,2463,1
138795,2457,1
138815,2467,1
138835,2462,1
138855,2464,1
138875,2476,1
138895,2449,1
138915,2465,1
138935,2463,1
138955,2466,1
138975,2462,1
138995,2465,1
139015,2307,1
139035,2469,1
139055,2474,1
139075,2464,1
139095,2466,1
139115,2411,1
139135,2462,1
139155,2471,1
139175,2327,1
139195,2461,1
139215,2467,1
139235,2466,1
139255,2459,1
139275,2463,1
139295,2463,1
139315,2474,1
139335,2466,1
139355,2465,1
139375,2461,1
139395,2465,1
139415,2464,1
139435,2462,1
139455,2469,1
139475,2469,1
139495,2465,1
139515,2448,1
139535,2481,1
139555,2464,1
139575,2449,1
139595,2466,1
139615,2470,1
139635,2480,1
139655,2465,1
139675,2471,1
139695,2473,1
139715,2462,1
139735,2469,1
139755,2463,1
139775,2471,1
139795,2475,1
139815,2470,1
139835,2461,1
139855,2467,1
139875,2478,1
139895,2474,1
139915,2298,1
139935,2467,1
139955,2466,1
139975,2465,1
139995,2463,1
140015,2462,1
140035,2467,1
140055,2469,1
140075,2467,1
140095,2470,1
140115,2467,1
140135,2464,1
140155,2468,1
140175,2467,1
140195,2473,1
140215,2471,1
140235,2466,1
140255,2474,1
140275,2464,1
140295,2303,1
140315,2475,1
140335,2478,1
140365,2451,1
140375,2443,1
140395,2465,1
140415,2474,1
140435,2468,1
140455,2463,1
140475,2457,1
140495,2462,1
140515,2464,1
140535,2466,1
140555,2459,1
140575,2459,1
140595,2465,1
140615,2461,1
140635,2448,1
140655,2462,1
140675,2467,1
140695,2466,1
140715,2471,1
140745,2458,1
140765,2467,1
140795,2464,1
140825,2463,1
140855,2463,1
140865,2461,1
140875,2466,1
140885,2458,1
140905,2487,1
140915,2465,1
140935,2469,1
140955,2466,1
140975,2466,1
140995,2513,1
141015,2462,1
141035,2465,1
141055,2463,1
141075,2467,1
141095,2470,1
141115,2496,1
141135,2462,1
141155,2467,1
141175,2461,1
141195,2480,1
141215,2466,1
141235,2462,1
141255,2462,1
141275,2469,1
141295,2475,1
141315,2414,1
141335,2463,1
141355,2466,1
141375,2462,1
141395,2466,1
141415,2293,1
141435,2474,1
141465,2467,1
141475,2474,1
141495,2463,1
141515,2467,1
141535,2462,1
141555,2467,1
141575,2465,1
141595,2462,1
141615,2465,1
141635,2470,1
141665,2463,1
141675,2467,1
141695,2465,1
141715,2465,1
141735,2455,1
141755,2469,1
141775,2467,1
141795,2452,1
141815,2470,1
141835,2471,1
141855,2462,1
141875,2469,1
141895,2466,1
141915,2431,1
141935,2467,1
141955,2465,1
141975,2467,1
141995,2462,1
142015,2473,1
142045,2499,1
142055,2465,1
142075,2459,1
142095,2467,1
142115,2463,1
142135,2465,1
142155,2464,1
142175,2466,1
142195,2464,1
142215,2465,1
142235,2470,1
142255,2487,1
142275,2464,1
142295,2462,1
142315,2463,1
142335,2471,1
142355,2453,1
142375,2465,1
142395,2463,1
142415,2465,1
142435,2464,1
142455,2464,1
142475,2467,1
142495,2471,1
142515,2471,1
142535,2463,1
142555,2480,1
142575,2474,1
142595,2469,1
142615,2469,1
142635,2465,1
142655,2465,1
142675,2465,1
142695,2466,1
142715,2465,1
142735,2466,1
142755,2464,1
142775,2459,1
142795,2480,1
142815,2464,1
142835,2463,1
142865,2471,1
142875,2465,1
142895,2468,1
142915,2463,1
142935,2466,1
142955,2466,1
142975,2469,1
142995,2467,1
143015,2470,1
143035,2465,1
143065,2468,1
143075,2467,1
143095,2459,1
143115,2457,1
143135,2459,1
143155,2468,1
143175,2459,1
143195,2462,1
143215,2467,1
143235,2460,1
143255,2443,1
143275,2303,1
143295,2469,1
143315,2465,1
143335,2474,1
143355,2467,1
143375,2467,1
143395,2471,1
143415,2479,1
143435,2468,1
143455,2462,1
143475,2455,1
143495,2463,1
143515,2466,1
143535,2471,1
143555,2459,1
143575,2469,1
143595,2470,1
143615,2459,1
143635,2452,1
143655,2463,1
143675,2473,1
143695,2460,1
143715,2464,1
143735,2467,1
143755,2466,1
143775,2467,1
143795,2463,1
143815,2467,1
143835,2462,1
143855,2469,1
143875,2466,1
143895,2467,1
143915,2468,1
143935,2466,1
143955,2463,1
143975,2470,1
143995,2462,1
144015,2305,1
144035,2462,1
144055,2475,1
144075,2473,1
144095,2466,1
144115,2468,1
144135,2479,1
144155,2442,1
144175,2471,1
144195,2465,1
144215,2468,1
144235,2471,1
144255,2460,1
144275,2467,1
144295,2475,1
144315,2464,1
144335,2467,1
144355,2467,1
144375,2295,1
144395,2467,1
144415,2471,1
144435,2467,1
144455,2471,1
144475,2465,1
144495,2470,1
144515,2463,1
144535,2468,1
144555,2459,1
144575,2461,1
144595,2315,1
144615,2292,1
144635,2471,1
144655,2475,1
144675,2470,1
144695,2462,1
144715,2462,1
144745,2467,1
144765,2467,1
144795,2463,1
144835,2466,1
144855,2462,1
144865,2447,1
144875,2465,1
144885,2459,1
144895,2453,1
144915,2469,1
144935,2467,1
144955,2468,1
144975,2471,1
144995,2464,1
145015,2483,1
145035,2475,1
145055,2466,1
145075,2297,1
145095,2462,1
145115,2462,1
145135,2469,1
145155,2453,1
145175,2463,1
145195,2473,1
145215,2471,1
145235,2470,1
145255,2465,1
145275,2471,1
145295,2462,1
145315,2461,1
145335,2461,1
145355,2509,1
145375,2477,1
145395,2466,1
145415,2402,1
145435,2461,1
145455,2470,1
145475,2466,1
145495,2455,1
145515,2473,1
145535,2464,1
145555,2465,1
145575,2469,1
145595,2497,1
145615,2473,1
145635,2463,1
145655,2467,1
145675,2467,1
145695,2461,1
145715,2477,1
145735,2475,1
145755,2466,1
145775,2463,1
145795,2458,1
145815,2464,1
145835,2463,1
145855,2466,1
145875,2463,1
145895,2466,1
145915,2467,1
145935,2461,1
145955,2482,1
145975,2467,1
145995,2462,1
146015,2467,1
146035,2418,1
146055,2467,1
146075,2467,1
146095,2468,1
146115,2470,1
146135,2464,1
146155,2457,1
146175,2457,1
146195,2469,1
146215,2466,1
146235,2467,1
146255,2480,1
146275,2479,1
146295,2471,1
146315,2462,1
146335,2461,1
146355,2470,1
146375,2465,1
146395,2474,1
146415,2468,1
146435,2470,1
146455,2470,1
146475,2471,1
146495,2462,1
146515,2474,1
146535,2475,1
146555,2471,1
146575,2478,1
146595,2491,1
146615,2473,1
146635,2465,1
146655,2534,1
146675,2471,1
146695,2464,1
146715,2479,1
146735,2467,1
146755,2467,1
146775,2453,1
146795,2448,1
146815,2461,1
146835,2464,1
146855,2432,1
146875,2465,1
146895,2462,1
146915,2464,1
146935,2470,1
146955,2467,1
146975,2466,1
146995,2468,1
147015,2473,1
147035,2469,1
147055,2471,1
147075,2462,1
147095,2462,1
147115,2469,1
147135,2467,1
147155,2459,1
147175,2469,1
147195,2466,1
147215,2470,1
147235,2469,1
147255,2470,1
147275,2463,1
147295,2469,1
147315,2472,1
147335,2461,1
147355,2471,1
147375,2465,1
147395,2467,1
147415,2463,1
147435,2475,1
147455,2451,1
147475,2469,1
147495,2470,1
147515,2473,1
147535,2465,1
147555,2467,1
147575,2466,1
147595,2470,1
147615,2462,1
147635,2453,1
147655,2448,1
147675,2470,1
147695,2470,1
147715,2465,1
147735,2464,1
147755,2465,1
147775,2289,1
147795,2466,1
147815,2467,1
147835,2466,1
147855,2466,1
147875,2471,1
147895,2458,1
147915,2467,1
147935,2461,1
147955,2470,1
147975,2475,1
147995,2471,1
148015,2433,1
148045,2464,1
148055,2471,1
148075,2469,1
148095,2470,1
148115,2461,1
148135,2464,1
148155,2465,1
148175,2450,1
148195,2459,1
148215,2465,1
148235,2465,1
148255,2469,1
148275,2464,1
148295,2435,1
148315,2466,1
148335,2470,1
148355,2471,1
148375,2470,1
148395,2466,1
148415,2481,1
148435,2467,1
148455,2463,1
148475,2464,1
148495,2471,1
148515,2466,1
148545,2461,1
148555,2462,1
148575,2464,1
148595,2479,1
148615,2469,1
148635,2489,1
148655,2469,1
148675,2470,1
148695,2474,1
148725,2468,1
148745,2467,1
148765,2465,1
148795,2443,1
148825,2465,1
148845,2479,1
148855,2466,1
148865,2460,1
148875,2461,1
148905,2467,1
148915,2453,1
148935,2455,1
148955,2465,1
148975,2491,1
148995,2465,1
149015,2469,1
149035,2467,1
149055,2467,1
149075,2471,1
149095,2464,1
149115,2460,1
149135,2463,1
149155,2470,1
149175,2466,1
149195,2465,1
149215,2467,1
149235,2462,1
149255,2463,1
149285,2466,1
149295,2461,1
149315,2467,1
149335,2463,1
149355,2464,1
149375,2466,1
149395,2469,1
149415,2473,1
149435,2467,1
149455,2475,1
149475,2463,1
149495,2461,1
149515,2465,1
149535,2471,1
149555,2465,1
149575,2463,1
149595,2470,1
149615,2466,1
149635,2462,1
149655,2464,1
149675,2466,1
149695,2461,1
149715,2471,1
149735,2460,1
149755,2464,1
149775,2476,1
149795,2469,1
149815,2464,1
149835,2465,1
149855,2467,1
149875,2496,1
149895,2472,1
149915,2475,1
149935,2455,1
149955,2463,1
149975,2465,1
149995,2457,1
150015,2470,1
150035,2465,1
150055,2474,1
150075,2462,1
150095,2465,1
150115,2462,1
150135,2473,1
150155,2469,1
150175,2443,1
150195,2461,1
150215,2469,1
150235,2465,1
150255,2470,1
150275,2463,1
150295,2467,1
150315,2467,1
150335,2467,1
150365,2467,1
150375,2473,1
150395,2464,1
150415,2465,1
150435,2475,1
150455,2469,1
150475,2470,1
150495,2467,1
150515,2505,1
150535,2462,1
150555,2477,1
150575,2450,1
150595,2475,1
150615,2466,1
150635,2457,1
150655,2467,1
150675,2467,1
150695,2463,1
150715,2470,1
150735,2466,1
150755,2466,1
150785,2417,1
150795,2461,1
150815,2452,1
150835,2465,1
150855,2462,1
150875,2454,1
150895,2461,1
150915,2467,1
150935,2470,1
150965,2464,1
150975,2475,1
150995,2464,1
151015,2469,1
151035,2471,1
151055,2471,1
151075,2454,1
151095,2464,1
151115,2454,1
151135,2460,1
151155,2467,1
151175,2462,1
151195,2467,1
151215,2468,1
151235,2462,1
151255,2496,1
151275,2465,1
151295,2471,1
151315,2465,1
151335,2465,1
151355,2460,1
151375,2470,1
151405,2461,1
151415,2466,1
151435,2467,1
151455,2478,1
151475,2469,1
151495,2475,1
151515,2469,1
151535,2465,1
151555,2454,1
151575,2467,1
151595,2465,1
151615,2459,1
151635,2462,1
151655,2467,1
151685,2466,1
151695,2469,1
151715,2465,1
151735,2461,1
151755,2465,1
151775,2463,1
151795,2465,1
151815,2467,1
151835,2466,1
151855,2474,1
151885,2489,1
151895,2470,1
151915,2468,1
151935,2467,1
151955,2463,1
151975,2465,1
151995,2469,1
152015,2478,1
152035,2467,1
152055,2471,1
152075,2465,1
152095,2461,1
152115,2467,1
152135,2473,1
152155,2442,1
152175,2465,1
152195,2469,1
152215,2466,1
152235,2468,1
152255,2468,1
152275,2450,1
152295,2477,1
152315,2463,1
152335,2462,1
152355,2459,1
152375,2466,1
152395,2463,1
152415,2454,1
152435,2466,1
152455,2463,1
152475,2490,1
152495,2466,1
152515,2462,1
152535,2462,1
152555,2474,1
152575,2470,1
152595,2459,1
152615,2466,1
152635,2465,1
152655,2468,1
152675,2466,1
152695,2467,1
152715,2260,1
152745,2464,1
152765,2458,1
152805,2432,1
152835,2474,1
152855,2465,1
152865,2467,1
152875,2471,1
152885,2474,1
152905,2471,1
152915,2464,1
152935,2465,1
152955,2467,1
152975,2467,1
152995,2463,1
153015,2447,1
153035,2462,1
153055,2464,1
153075,2463,1
153095,2297,1
153115,2459,1
153135,2464,1
153155,2467,1
153175,2489,1
153195,2477,1
153215,2461,1
153235,2458,1
153255,2471,1
153275,2467,1
153295,2464,1
153315,2468,1
153335,2465,1
153355,2474,1
153375,2304,1
153395,2461,1
153415,2290,1
153435,2469,1
153455,2289,1
153475,2464,1
153495,2355,1
153515,2463,1
153535,2467,1
153555,2462,1
153575,2469,1
153595,2462,1
153615,2487,1
153635,2476,1
153655,2439,1
153675,2466,1
153695,2475,1
153715,2468,1
153735,2457,1
153755,2466,1
153775,2465,1
153795,2458,1
153815,2467,1
153835,2474,1
153855,2271,1
153875,2466,1
153895,2527,1
153915,2466,1
153935,2458,1
153955,2465,1
153975,2459,1
153995,2469,1
154015,2471,1
154035,2478,1
154055,2417,1
154085,2471,1
154095,2479,1
154115,2466,1
154135,2464,1
154155,2465,1
154175,2467,1
154195,2466,1
154215,2475,1
154235,2467,1
154255,2466,1
154275,2475,1
154295,2470,1
154315,2466,1
154335,2485,1
154355,2473,1
154375,2351,1
154395,2470,1
154415,2467,1
154445,2458,1
154455,2466,1
154475,2462,1
154495,2463,1
154515,2464,1
154535,2448,1
154555,2467,1
154575,2469,1
154595,2458,1
154615,2470,1
154635,2465,1
154655,2453,1
154675,2466,1
154695,2465,1
154715,2465,1
154735,2471,1
154755,2465,1
154775,2480,1
154795,2459,1
154815,2449,1
154835,2461,1
154855,2469,1
154885,2469,1
154895,2457,1
154915,2469,1
154945,2462,1
154955,2464,1
154975,2500,1
154995,2470,1
155015,2480,1
155035,2473,1
155065,2464,1
155075,2473,1
155095,2470,1
155115,2467,1
155135,2467,1
155155,2467,1
155175,2465,1
155195,2517,1
155215,2465,1
155235,2466,1
155255,2450,1
155275,2472,1
155295,2467,1
155315,2459,1
155335,2466,1
155355,2451,1
155375,2466,1
155395,2467,1
155415,2467,1
155435,2470,1
155455,2466,1
155475,2402,1
155495,2469,1
155515,2470,1
155535,2460,1
155555,2465,1
155575,2467,1
155595,2467,1
155615,2466,1
155635,2464,1
155655,2470,1
155675,2470,1
155695,2465,1
155715,2469,1
155735,2474,1
155755,2458,1
155775,2468,1
155795,2479,1
155815,2463,1
155835,2490,1
155855,2471,1
155875,2504,1
155895,2455,1
155915,2475,1
155935,2461,1
155955,2467,1
155975,2469,1
155995,2465,1
156015,2462,1
156035,2474,1
156055,2463,1
156075,2469,1
156095,2463,1
156115,2471,1
156135,2502,1
156155,2465,1
156185,2478,1
156195,2467,1
156215,2475,1
156235,2463,1
156255,2462,1
156275,2461,1
156295,2475,1
156315,2465,1
156335,2477,1
156355,2474,1
156375,2467,1
156395,2451,1
156415,2303,1
156435,2468,1
156455,2467,1
156475,2464,1
156495,2474,1
156515,2463,1
156535,2459,1
156555,2474,1
156575,2461,1
156595,2481,1
156615,2466,1
156635,2475,1
156655,2486,1
156675,2288,1
156695,2306,1
156725,2469,1
156765,2457,1
156785,2475,1
156815,2471,1
156835,2462,1
156845,2459,1
156855,2469,1
156865,2466,1
156875,2463,1
156895,2463,1
156915,2475,1
156935,2465,1
156955,2466,1
156975,2450,1
156995,2464,1
157015,2470,1
157035,2480,1
157055,2452,1
157075,2469,1
157095,2467,1
157115,2467,1
157135,2469,1
157155,2471,1
157175,2470,1
157195,2469,1
157215,2471,1
157235,2461,1
157255,2461,1
157275,2464,1
157295,2289,1
157315,2465,1
157335,2436,1
157355,2470,1
157375,2466,1
157395,2459,1
157415,2475,1
157435,2467,1
157455,2480,1
157475,2467,1
157495,2466,1
157515,2469,1
157535,2461,1
157555,2467,1
157575,2464,1
157595,2465,1
157615,2463,1
157635,2466,1
157655,2475,1
157675,2471,1
157695,2471,1
157715,2460,1
157735,2473,1
157755,2463,1
157775,2463,1
157795,2467,1
157815,2466,1
157835,2471,1
157855,2457,1
157875,2467,1
157895,2470,1
157915,2462,1
157935,2467,1
157955,2468,1
157975,2466,1
157995,2469,1
158015,2457,1
158035,2467,1
158055,2461,1
158075,2465,1
158095,2479,1
158115,2478,1
158135,2463,1
158155,2459,1
158175,2465,1
158195,2466,1
158215,2463,1
158235,2437,1
158255,2455,1
158275,2466,1
158295,2466,1
158315,2463,1
158335,2463,1
158355,2469,1
158375,2474,1
158395,2467,1
158415,2466,1
158435,2450,1
158455,2471,1
158475,2454,1
158495,2467,1
158515,2468,1
158535,2462,1
158555,2463,1
158575,2470,1
158595,2467,1
158615,2463,1
158635,2469,1
158655,2464,1
158675,2475,1
158695,2465,1
158715,2467,1
158735,2465,1
158755,2466,1
158775,2470,1
158795,2474,1
158815,2463,1
158835,2466,1
158855,2465,1
158875,2477,1
158895,2471,1
158915,2469,1
158935,2475,1
158955,2471,1
158975,2463,1
158995,2462,1
159015,2470,1
159035,2465,1
159055,2475,1
159075,2464,1
159095,2463,1
159115,2473,1
159135,2448,1
159155,2462,1
159175,2470,1
159195,2475,1
159215,2480,1
159235,2458,1
159255,2465,1
159275,2457,1
159295,2465,1
159315,2432,1
159335,2470,1
159355,2460,1
159375,2467,1
159395,2465,1
159415,2471,1
159435,2474,1
159455,2470,1
159475,2467,1
159495,2464,1
159515,2454,1
159535,2466,1
159555,2478,1
159575,2468,1
159595,2474,1
159615,2470,1
159635,2468,1
159655,2466,1
159675,2466,1
159695,2464,1
159715,2433,1
159735,2479,1
159755,2466,1
159775,2459,1
159795,2461,1
159815,2291,1
159835,2466,1
159855,2459,1
159875,2471,1
159895,2470,1
159915,2467,1
159945,2463,1
159955,2471,1
159975,2302,1
160005,2464,1
160015,2459,1
160035,2470,1
160055,2466,1
160075,2471,1
160105,2474,1
160115,2465,1
160135,2471,1
160155,2465,1
160175,2407,1
160195,2462,1
160215,2487,1
160235,2469,1
160255,2461,1
160275,2454,1
160295,2467,1
160315,2480,1
160335,2464,1
160355,2464,1
160375,2463,1
160395,2465,1
160415,2466,1
160435,2438,1
160455,2467,1
160475,2507,1
160505,2457,1
160515,2463,1
160535,2464,1
160555,2463,1
160575,2462,1
160595,2475,1
160615,2473,1
160635,2469,1
160655,2463,1
160675,2466,1
160695,2473,1
160715,2460,1
160745,2462,1
160765,2467,1
160805,2465,1
160835,2465,1
160855,2453,1
160865,2473,1
160875,2469,1
160885,2463,1
160895,2470,1
160915,2469,1
160935,2468,1
160955,2464,1
160975,2463,1
160995,2476,1
161015,2467,1
161035,2467,1
161055,2305,1
161075,2469,1
161095,2466,1
161115,2467,1
161135,2469,1
161155,2492,1
161175,2467,1
161195,2474,1
161215,2469,1
161235,2475,1
161255,2466,1
161275,2471,1
161295,2471,1
161315,2463,1
161335,2471,1
161355,2474,1
161375,2465,1
161395,2469,1
161415,2476,1
161435,2465,1
161455,2302,1
161475,2468,1
161495,2471,1
161515,2464,1
161535,2293,1
161555,2471,1
161575,2463,1
161595,2463,1
161615,2463,1
161645,2461,1
161655,2467,1
161675,2467,1
161695,2462,1
161715,2498,1
161735,2480,1
161755,2465,1
161775,2465,1
161795,2466,1
161815,2471,1
161835,2461,1
161855,2467,1
161875,2443,1
161895,2467,1
161915,2466,1
161935,2462,1
161955,2462,1
161975,2463,1
161995,2474,1
162015,2461,1
162035,2470,1
162055,2465,1
162075,2518,1
162095,2465,1
162115,2466,1
162135,2466,1
162155,2463,1
162175,2466,1
162195,2461,1
162215,2466,1
162235,2464,1
162255,2463,1
162275,2471,1
162295,2463,1
162315,2467,1
162335,2468,1
162355,2466,1
162375,2368,1
162395,2464,1
162415,2468,1
162435,2467,1
162465,2470,1
162475,2461,1
162495,2469,1
162515,2461,1
162535,2469,1
162555,2461,1
162575,2466,1
162595,2461,1
162615,2448,1
162635,2475,1
162655,2441,1
162675,2290,1
162695,2469,1
162715,2461,1
162735,2464,1
162755,2467,1
162775,2478,1
162795,2464,1
162815,2473,1
162835,2469,1
162855,2466,1
162875,2479,1
162895,2467,1
162915,2461,1
162935,2469,1
162955,2463,1
162975,2472,1
162995,2465,1
163015,2287,1
163035,2467,1
163055,2467,1
163075,2470,1
163095,2467,1
163115,2464,1
163135,2487,1
163155,2465,1
163175,2465,1
163195,2465,1
163215,2470,1
163235,2467,1
163255,2471,1
163275,2474,1
163295,2466,1
163315,2466,1
163335,2435,1
163355,2462,1
163375,2465,1
163395,2471,1
163415,2461,1
163435,2464,1
163455,2463,1
163475,2469,1
163495,2465,1
163515,2458,1
163535,2462,1
163555,2470,1
163575,2472,1
163595,2463,1
163615,2460,1
163635,2469,1
163655,2409,1
163675,2467,1
163695,2463,1
163715,2466,1
163735,2462,1
163755,2301,1
163775,2468,1
163795,2467,1
163815,2463,1
163845,2469,1
163855,2461,1
163875,2469,1
163895,2469,1
163915,2311,1
163935,2458,1
163955,2459,1
163975,2467,1
163995,2455,1
164015,2459,1
164035,2465,1
164055,2471,1
164075,2467,1
164095,2464,1
164115,2461,1
164135,2466,1
164155,2465,1
164175,2448,1
164195,2464,1
164215,2465,1
164235,2475,1
164255,2465,1
164275,2458,1
164295,2466,1
164315,2462,1
164335,2475,1
164355,2465,1
164375,2478,1
164395,2477,1
164415,2467,1
164435,2468,1
164455,2466,1
164475,2471,1
164495,2297,1
164515,2470,1
164535,2481,1
164555,2502,1
164575,2464,1
164595,2460,1
164615,2472,1
164635,2465,1
164655,2455,1
164675,2474,1
164695,2288,1
164715,2460,1
164745,2478,1
164775,2462,1
164815,2467,1
164845,2465,1
164855,2451,1
164865,2468,1
164875,2462,1
164895,2463,1
164905,2474,1
164915,2475,1
164935,2464,1
164955,2467,1
164975,2465,1
164995,2469,1
165015,2459,1
165035,2467,1
165055,2461,1
165075,2475,1
165095,2464,1
165115,2469,1
165135,2464,1
165155,2473,1
165175,2466,1
165195,2297,1
165215,2470,1
165235,2468,1
165255,2482,1
165275,2463,1
165295,2469,1
165315,2305,1
165335,2470,1
165355,2463,1
165375,2470,1
165395,2465,1
165415,2466,1
165435,2469,1
165455,2468,1
165475,2459,1
165495,2459,1
165515,2465,1
165535,2465,1
165555,2461,1
165575,2422,1
165595,2462,1
165615,2474,1
165635,2463,1
165665,2471,1
165675,2461,1
165695,2464,1
165715,2478,1
165735,2465,1
165755,2475,1
165775,2447,1
165795,2474,1
165815,2466,1
165835,2460,1
165855,2468,1
165875,2466,1
165895,2462,1
165915,2465,1
165935,2475,1
165955,2498,1
165975,2464,1
165995,2462,1
166015,2464,1
166035,2464,1
166055,2439,1
166075,2464,1
166095,2464,1
166115,2469,1
166135,2448,1
166155,2461,1
166175,2458,1
166195,2476,1
166215,2296,1
166235,2471,1
166255,2465,1
166275,2469,1
166295,2465,1
166315,2462,1
166335,2469,1
166355,2469,1
166375,2475,1
166395,2470,1
166415,2467,1
166435,2453,1
166455,2461,1
166475,2462,1
166495,2461,1
166515,2467,1
166535,2464,1
166555,2470,1
166575,2470,1
166595,2464,1
166615,2290,1
166635,2469,1
166655,2466,1
166675,2464,1
166695,2458,1
166715,2459,1
166735,2471,1
166755,2298,1
166775,2461,1
166795,2329,1
166815,2467,1
166835,2464,1
166865,2465,1
166875,2464,1
166895,2496,1
166915,2464,1
166935,2464,1
166955,2469,1
166975,2467,1
166995,2464,1
167015,2466,1
167035,2466,1
167055,2470,1
167075,2470,1
167095,2466,1
167115,2466,1
167145,2416,1
167155,2474,1
167175,2471,1
167195,2466,1
167215,2467,1
167235,2464,1
167255,2473,1
167275,2468,1
167295,2467,1
167315,2496,1
167335,2287,1
167355,2474,1
167375,2481,1
167395,2467,1
167415,2466,1
167435,2469,1
167455,2469,1
167475,2469,1
167495,2467,1
167515,2461,1
167535,2462,1
167555,2466,1
167575,2447,1
