TIME,VALUE,Device ID
199335,2471,1
199355,2475,1
199375,2470,1
199395,2470,1
199415,2465,1
199435,2473,1
199455,2455,1
199475,2484,1
199495,2463,1
199515,2473,1
199535,2473,1
199555,2471,1
199575,2478,1
199595,2468,1
199615,2466,1
199635,2476,1
199655,2448,1
199675,2466,1
199695,2478,1
199715,2462,1
199735,2464,1
199755,2466,1
199775,2464,1
199795,2478,1
199815,2465,1
199835,2474,1
199855,2477,1
199875,2469,1
199895,2463,1
199915,2470,1
199935,2448,1
199955,2468,1
199975,2464,1
199995,2467,1
200015,2466,1
200035,2462,1
200055,2495,1
200075,2417,1
200095,2461,1
200115,2461,1
200135,2461,1
200155,2467,1
200175,2480,1
200195,2466,1
200215,2466,1
200235,2480,1
200255,2466,1
200275,2477,1
200295,2465,1
200315,2462,1
200335,2469,1
200355,2479,1
200375,2463,1
200395,2462,1
200415,2469,1
200435,2465,1
200455,2467,1
200475,2465,1
200495,2478,1
200515,2465,1
200535,2469,1
200555,2477,1
200575,2471,1
200595,2473,1
200615,2469,1
200635,2489,1
200655,2465,1
200675,2466,1
200695,2471,1
200715,2461,1
200735,2473,1
200755,2467,1
200775,2479,1
200795,2475,1
200815,2473,1
200835,2471,1
200855,2466,1
200875,2465,1
200895,2471,1
200915,2464,1
200935,2469,1
200955,2467,1
200975,2467,1
200995,2469,1
201015,2471,1
201035,2465,1
201055,2465,1
201075,2471,1
201095,2478,1
201115,2462,1
201135,2462,1
201165,2458,1
201175,2465,1
201195,2459,1
201215,2465,1
201235,2470,1
201255,2485,1
201275,2467,1
201295,2470,1
201315,2477,1
201335,2477,1
201355,2470,1
201375,2419,1
201395,2274,1
201415,2468,1
201455,2468,1
201475,2464,1
201495,2477,1
201525,2465,1
201545,2459,1
201555,2462,1
201565,2453,1
201575,2457,1
201595,2480,1
201615,2474,1
201635,2470,1
201655,2466,1
201675,2468,1
201695,2469,1
201715,2466,1
201735,2474,1
201755,2469,1
201775,2478,1
201795,2469,1
201815,2469,1
201835,2475,1
201855,2479,1
201875,2466,1
201895,2469,1
201915,2468,1
201935,2472,1
201955,2467,1
201975,2468,1
201995,2475,1
202015,2473,1
202035,2466,1
202055,2463,1
202075,2466,1
202095,2466,1
202115,2461,1
202135,2480,1
202155,2463,1
202175,2458,1
202195,2464,1
202215,2461,1
202235,2462,1
202255,2466,1
202275,2474,1
202295,2469,1
202315,2473,1
202335,2467,1
202355,2470,1
202375,2467,1
202395,2467,1
202415,2470,1
202435,2463,1
202455,2469,1
202475,2464,1
202495,2470,1
202515,2480,1
202535,2466,1
202555,2466,1
202575,2473,1
202595,2459,1
202615,2479,1
202635,2475,1
202655,2469,1
202675,2467,1
202695,2474,1
202715,2469,1
202735,2475,1
202755,2470,1
202775,2479,1
202795,2469,1
202815,2470,1
202835,2477,1
202855,2469,1
202875,2467,1
202895,2471,1
202915,2485,1
202935,2469,1
202955,2475,1
202975,2459,1
202995,2469,1
203015,2462,1
203035,2466,1
203055,2464,1
203075,2470,1
203095,2471,1
203115,2468,1
203135,2473,1
203155,2473,1
203175,2466,1
203195,2471,1
203215,2450,1
203235,2461,1
203255,2458,1
203275,2460,1
203295,2466,1
203315,2469,1
203335,2465,1
203355,2468,1
203375,2471,1
203395,2467,1
203415,2465,1
203435,2469,1
203455,2465,1
203475,2467,1
203495,2473,1
203515,2467,1
203535,2467,1
203555,2471,1
203575,2469,1
203595,2469,1
203615,2469,1
203635,2471,1
203655,2465,1
203675,2469,1
203695,2470,1
203715,2466,1
203735,2474,1
203755,2464,1
203775,2467,1
203795,2448,1
203815,2470,1
203835,2497,1
203855,2470,1
203875,2464,1
203895,2474,1
203915,2469,1
203935,2469,1
203955,2477,1
203975,2455,1
203995,2467,1
204015,2467,1
204035,2474,1
204055,2471,1
204075,2464,1
204095,2467,1
204115,2474,1
204135,2466,1
204155,2467,1
204175,2459,1
204195,2463,1
204215,2467,1
204235,2467,1
204255,2464,1
204275,2467,1
204295,2455,1
204315,2467,1
204335,2463,1
204355,2463,1
204375,2467,1
204395,2469,1
204415,2478,1
204435,2474,1
204455,2467,1
204475,2480,1
204495,2458,1
204515,2471,1
204535,2464,1
204555,2485,1
204575,2466,1
204595,2474,1
204615,2448,1
204635,2469,1
204655,2473,1
204675,2469,1
204695,2469,1
204715,2469,1
204735,2471,1
204755,2474,1
204775,2465,1
204795,2467,1
204815,2468,1
204835,2467,1
204855,2466,1
204875,2466,1
204895,2467,1
204915,2473,1
204935,2464,1
204955,2470,1
204975,2469,1
204995,2465,1
205015,2471,1
205035,2471,1
205055,2469,1
205075,2477,1
205095,2467,1
205115,2470,1
205135,2469,1
205155,2467,1
205175,2470,1
205195,2469,1
205215,2467,1
205235,2466,1
205255,2467,1
205275,2467,1
205295,2487,1
205315,2453,1
205335,2466,1
205355,2448,1
205375,2448,1
205395,2465,1
205415,2466,1
205435,2464,1
205455,2470,1
205475,2470,1
205495,2465,1
205515,2467,1
205535,2468,1
205555,2469,1
205575,2455,1
205595,2477,1
205635,2463,1
205665,2461,1
205685,2472,1
205695,2462,1
205715,2467,1
205735,2461,1
205745,2458,1
205755,2471,1
205775,2470,1
205795,2465,1
205815,2474,1
205835,2474,1
205855,2467,1
205875,2469,1
205895,2468,1
205915,2481,1
205935,2478,1
205955,2469,1
205975,2484,1
205995,2471,1
206015,2477,1
206035,2469,1
206055,2479,1
206075,2470,1
206095,2458,1
206115,2496,1
206135,2469,1
206155,2466,1
206175,2465,1
206195,2475,1
206215,2480,1
206235,2467,1
206255,2462,1
206275,2467,1
206295,2464,1
206315,2463,1
206335,2464,1
206355,2473,1
206375,2485,1
206395,2461,1
206425,2467,1
206435,2465,1
206455,2470,1
206475,2458,1
206495,2462,1
206515,2466,1
206535,2452,1
206555,2475,1
206575,2470,1
206595,2503,1
206615,2467,1
206635,2465,1
206655,2473,1
206675,2471,1
206695,2473,1
206715,2465,1
206735,2469,1
206755,2474,1
206775,2481,1
206795,2475,1
206815,2477,1
206835,2470,1
206855,2467,1
206875,2471,1
206895,2466,1
206915,2466,1
206935,2473,1
206955,2468,1
206975,2465,1
206995,2470,1
207015,2475,1
207035,2465,1
207055,2465,1
207075,2468,1
207095,2465,1
207115,2469,1
207135,2478,1
207155,2497,1
207175,2467,1
207195,2471,1
207215,2465,1
207235,2470,1
207255,2448,1
207275,2470,1
207295,2509,1
207315,2471,1
207335,2473,1
207355,2489,1
207375,2467,1
207395,2469,1
207415,2459,1
207435,2463,1
207465,2464,1
207475,2458,1
207495,2467,1
207515,2458,1
207535,2480,1
207555,2466,1
207575,2478,1
207595,2473,1
207615,2471,1
207635,2471,1
207655,2467,1
207675,2467,1
207695,2505,1
207715,2470,1
207735,2466,1
207755,2459,1
207775,2478,1
207795,2476,1
207815,2467,1
207835,2467,1
207855,2470,1
207875,2468,1
207895,2477,1
207915,2474,1
207935,2466,1
207955,2467,1
207975,2474,1
207995,2474,1
208015,2463,1
208035,2465,1
208055,2467,1
208075,2470,1
208095,2461,1
208115,2465,1
208135,2469,1
208155,2462,1
208175,2461,1
208195,2459,1
208215,2473,1
208235,2465,1
208255,2490,1
208275,2465,1
208295,2469,1
208315,2471,1
208335,2466,1
208355,2465,1
208375,2475,1
208395,2468,1
208415,2478,1
208435,2473,1
208455,2462,1
208475,2462,1
208495,2449,1
208515,2463,1
208535,2455,1
208555,2464,1
208575,2471,1
208595,2460,1
208615,2480,1
208635,2466,1
208655,2474,1
208675,2464,1
208695,2471,1
208715,2464,1
208735,2448,1
208755,2459,1
208795,2459,1
208815,2465,1
208835,2458,1
208855,2474,1
208875,2450,1
208895,2464,1
208905,2453,1
208915,2466,1
208935,2473,1
208955,2470,1
208975,2467,1
208995,2465,1
209015,2467,1
209035,2466,1
209055,2465,1
209075,2480,1
209095,2467,1
209115,2471,1
209135,2469,1
209155,2471,1
209175,2463,1
209195,2467,1
209215,2468,1
209235,2467,1
209255,2479,1
209275,2470,1
209295,2479,1
209315,2463,1
209335,2476,1
209355,2463,1
209375,2471,1
209395,2469,1
209415,2465,1
209435,2470,1
209455,2471,1
209475,2470,1
209495,2471,1
209515,2467,1
209535,2457,1
209555,2271,1
209575,2459,1
209595,2469,1
209615,2471,1
209635,2469,1
209655,2445,1
209675,2471,1
209695,2467,1
209715,2469,1
209735,2451,1
209755,2475,1
209775,2461,1
209795,2474,1
209815,2466,1
209835,2470,1
209855,2483,1
209875,2469,1
209895,2471,1
209915,2468,1
209935,2466,1
209955,2463,1
209975,2469,1
209995,2463,1
210015,2470,1
210035,2468,1
210055,2474,1
210075,2447,1
210095,2465,1
210115,2463,1
210135,2464,1
210155,2469,1
210175,2467,1
210195,2469,1
210215,2467,1
210235,2467,1
210255,2469,1
210275,2480,1
210295,2459,1
210315,2466,1
210335,2475,1
210355,2467,1
210375,2469,1
210395,2471,1
210415,2485,1
210435,2467,1
210455,2459,1
210475,2470,1
210495,2471,1
210515,2462,1
210535,2462,1
210555,2462,1
210575,2458,1
210595,2462,1
210615,2467,1
210635,2462,1
210655,2467,1
210675,2466,1
210695,2466,1
210715,2469,1
210735,2487,1
210755,2471,1
210775,2461,1
210795,2487,1
210815,2473,1
210835,2450,1
210855,2466,1
210875,2471,1
210895,2470,1
210915,2466,1
210935,2476,1
210955,2469,1
210975,2463,1
210995,2470,1
211015,2471,1
211035,2461,1
211055,2470,1
211075,2432,1
211095,2470,1
211115,2474,1
211135,2464,1
211155,2467,1
211175,2429,1
211195,2474,1
211215,2451,1
211235,2466,1
211255,2467,1
211275,2438,1
211295,2459,1
211315,2473,1
211335,2468,1
211355,2471,1
211375,2461,1
211395,2473,1
211415,2445,1
211435,2459,1
211455,2469,1
211475,2467,1
211495,2452,1
211515,2473,1
211535,2470,1
211555,2510,1
211575,2470,1
211595,2455,1
211615,2455,1
211635,2469,1
211655,2462,1
211675,2459,1
211695,2467,1
211715,2470,1
211735,2464,1
211755,2465,1
211775,2463,1
211795,2475,1
211815,2463,1
211835,2471,1
211855,2471,1
211875,2458,1
211895,2467,1
211915,2469,1
211935,2443,1
211955,2466,1
211975,2467,1
211995,2473,1
212015,2470,1
212035,2466,1
212055,2468,1
212075,2473,1
212095,2468,1
212115,2471,1
212135,2462,1
212155,2475,1
212175,2475,1
212195,2469,1
212215,2471,1
212235,2469,1
212255,2469,1
212275,2480,1
212295,2471,1
212315,2463,1
212335,2467,1
212355,2464,1
212375,2471,1
212395,2462,1
212415,2465,1
212435,2464,1
212455,2493,1
212475,2464,1
212495,2462,1
212515,2430,1
212535,2469,1
212555,2468,1
212575,2469,1
212595,2471,1
212615,2463,1
212635,2471,1
212655,2465,1
212675,2465,1
212695,2459,1
212715,2462,1
212735,2435,1
212755,2471,1
212775,2468,1
212795,2469,1
212815,2464,1
212835,2464,1
212855,2467,1
212875,2471,1
212895,2463,1
212915,2464,1
212955,2465,1
212985,2461,1
213005,2467,1
213025,2464,1
213045,2463,1
213065,2461,1
213075,2458,1
213085,2465,1
213095,2493,1
213115,2459,1
213135,2473,1
213155,2476,1
213175,2467,1
213195,2467,1
213215,2461,1
213235,2426,1
213255,2467,1
213275,2467,1
213295,2475,1
213315,2474,1
213335,2459,1
213355,2477,1
213375,2469,1
213395,2472,1
213415,2469,1
213435,2469,1
213455,2471,1
213475,2481,1
213495,2471,1
213515,2478,1
213535,2452,1
213555,2470,1
213575,2460,1
213595,2465,1
213615,2460,1
213635,2470,1
213655,2473,1
213675,2465,1
213695,2460,1
213715,2462,1
213735,2454,1
213755,2493,1
213775,2458,1
213795,2471,1
213815,2465,1
213835,2473,1
213855,2465,1
213875,2469,1
213895,2470,1
213915,2480,1
213935,2465,1
213955,2469,1
213975,2497,1
213995,2478,1
214015,2473,1
214035,2416,1
214055,2474,1
214075,2467,1
214095,2469,1
214115,2468,1
214135,2475,1
214155,2470,1
214175,2465,1
214195,2470,1
214215,2466,1
214235,2467,1
214255,2460,1
214275,2471,1
214295,2467,1
214315,2459,1
214335,2471,1
214355,2480,1
214375,2468,1
214395,2476,1
214415,2475,1
214435,2477,1
214455,2463,1
214475,2470,1
214495,2471,1
214515,2462,1
214535,2469,1
214555,2467,1
214575,2477,1
214595,2465,1
214615,2479,1
214635,2477,1
214655,2472,1
214675,2474,1
214695,2479,1
214715,2470,1
214735,2465,1
214755,2469,1
214775,2459,1
214795,2465,1
214815,2463,1
214835,2455,1
214855,2464,1
214875,2467,1
214895,2432,1
214915,2478,1
214935,2465,1
214955,2465,1
214975,2465,1
214995,2479,1
215015,2469,1
215035,2471,1
215055,2465,1
215075,2471,1
215095,2470,1
215115,2462,1
215135,2514,1
215155,2469,1
215175,2475,1
215195,2470,1
215215,2474,1
215235,2467,1
215255,2471,1
215275,2480,1
215295,2469,1
215315,2467,1
215335,2507,1
215355,2467,1
215375,2461,1
215395,2479,1
215415,2469,1
215435,2475,1
215455,2477,1
215475,2463,1
215495,2475,1
215515,2466,1
215535,2465,1
215555,2469,1
215575,2462,1
215595,2466,1
215615,2470,1
215635,2473,1
215655,2467,1
215675,2465,1
215695,2463,1
215715,2469,1
215735,2480,1
215755,2467,1
215775,2473,1
215795,2459,1
215815,2463,1
215835,2463,1
215855,2461,1
215875,2463,1
215895,2459,1
215915,2465,1
215935,2465,1
215955,2468,1
215975,2466,1
215995,2477,1
216015,2466,1
216035,2477,1
216055,2466,1
216075,2469,1
216095,2404,1
216115,2467,1
216135,2470,1
216155,2470,1
216175,2459,1
216195,2463,1
216215,2464,1
216235,2470,1
216255,2477,1
216275,2465,1
216295,2443,1
216315,2471,1
216335,2478,1
216355,2463,1
216375,2473,1
216395,2472,1
216415,2475,1
216435,2444,1
216455,2465,1
216475,2437,1
216495,2460,1
216515,2466,1
216535,2443,1
216555,2464,1
216575,2477,1
216595,2466,1
216615,2464,1
216635,2470,1
216655,2480,1
216675,2465,1
216695,2475,1
216715,2489,1
216735,2470,1
216755,2466,1
216775,2475,1
216795,2469,1
216815,2470,1
216835,2467,1
216855,2459,1
216875,2465,1
216895,2465,1
216915,2473,1
216935,2462,1
216955,2465,1
216975,2463,1
216995,2475,1
217015,2464,1
217035,2471,1
217055,2459,1
217085,2459,1
217095,2461,1
217135,2451,1
217165,2463,1
217175,2471,1
217195,2458,1
217215,2457,1
217235,2465,1
217245,2462,1
217255,2471,1
217275,2519,1
217295,2471,1
217315,2458,1
217335,2474,1
217355,2471,1
217375,2469,1
217395,2462,1
217415,2464,1
217435,2474,1
217455,2473,1
217475,2475,1
217495,2469,1
217515,2464,1
217535,2467,1
217555,2403,1
217575,2466,1
217595,2480,1
217615,2466,1
217635,2470,1
217655,2479,1
217675,2467,1
217695,2461,1
217715,2467,1
217735,2465,1
217755,2466,1
217775,2479,1
217795,2484,1
217815,2471,1
217835,2467,1
217855,2464,1
217875,2468,1
217895,2422,1
217915,2469,1
217935,2463,1
217955,2451,1
217975,2462,1
217995,2471,1
218015,2475,1
218035,2473,1
218055,2466,1
218075,2467,1
218095,2476,1
218115,2481,1
218135,2467,1
218155,2467,1
218175,2466,1
218195,2469,1
218215,2471,1
218235,2467,1
218255,2469,1
218275,2462,1
218295,2471,1
218315,2464,1
218335,2460,1
218355,2461,1
218375,2466,1
218395,2480,1
218415,2480,1
218435,2463,1
218455,2471,1
218475,2465,1
218495,2478,1
218515,2477,1
218535,2470,1
218555,2480,1
218575,2473,1
218595,2470,1
218615,2469,1
218635,2471,1
218655,2471,1
218675,2478,1
218695,2463,1
218715,2470,1
218735,2475,1
218755,2469,1
218775,2471,1
218795,2470,1
218815,2461,1
218835,2465,1
218855,2463,1
218875,2471,1
218895,2475,1
218915,2478,1
218935,2459,1
218955,2465,1
218975,2466,1
218995,2461,1
219015,2450,1
219035,2455,1
219055,2462,1
219075,2470,1
219095,2480,1
219115,2471,1
219135,2468,1
219155,2473,1
219175,2469,1
219195,2459,1
219215,2469,1
219235,2482,1
219255,2474,1
219275,2474,1
219295,2466,1
219315,2461,1
219335,2473,1
219355,2471,1
219375,2469,1
219395,2462,1
219415,2465,1
219435,2465,1
219455,2474,1
219475,2469,1
219495,2480,1
219515,2466,1
219535,2472,1
219555,2473,1
219575,2469,1
219595,2465,1
219615,2475,1
219635,2468,1
219655,2467,1
219675,2463,1
219695,2473,1
219715,2466,1
219735,2469,1
219755,2442,1
219775,2480,1
219795,2469,1
219815,2466,1
219835,2466,1
219855,2469,1
219875,2473,1
219895,2471,1
219915,2410,1
219935,2467,1
219955,2491,1
219975,2450,1
219995,2463,1
220015,2477,1
220035,2461,1
220055,2454,1
220075,2466,1
220095,2474,1
220115,2445,1
220135,2465,1
220155,2465,1
220175,2475,1
220195,2463,1
220215,2480,1
220235,2463,1
220255,2475,1
220275,2475,1
220295,2470,1
220315,2465,1
220335,2470,1
220355,2469,1
220375,2495,1
220395,2467,1
220415,2421,1
220435,2467,1
220455,2467,1
220475,2453,1
220495,2470,1
220515,2466,1
220535,2469,1
220555,2470,1
220575,2465,1
220595,2470,1
220615,2438,1
220635,2469,1
220655,2472,1
220675,2465,1
220695,2471,1
220715,2466,1
220735,2470,1
220755,2468,1
220775,2471,1
220795,2454,1
220815,2468,1
220835,2467,1
220855,2473,1
220875,2474,1
220895,2467,1
220915,2471,1
220935,2469,1
220955,2470,1
220975,2463,1
220995,2465,1
221015,2469,1
221035,2463,1
221055,2464,1
221075,2454,1
221095,2466,1
221115,2465,1
221135,2459,1
221155,2466,1
221175,2480,1
221195,2462,1
221215,2474,1
221235,2462,1
221255,2465,1
221295,2461,1
221315,2461,1
221335,2470,1
221345,2480,1
221375,2463,1
221395,2454,1
221405,2466,1
221415,2462,1
221435,2474,1
221455,2466,1
221475,2479,1
221495,2467,1
221515,2467,1
221535,2471,1
221555,2469,1
221575,2465,1
221595,2456,1
221615,2454,1
221635,2461,1
221655,2470,1
221675,2475,1
221695,2465,1
221715,2466,1
221735,2463,1
221755,2468,1
221775,2465,1
221795,2477,1
221815,2472,1
221835,2471,1
221855,2467,1
221875,2469,1
221895,2476,1
221915,2453,1
221935,2463,1
221955,2465,1
221975,2473,1
221995,2467,1
222015,2467,1
222035,2480,1
222055,2467,1
222075,2465,1
222095,2450,1
222115,2480,1
222135,2464,1
222155,2457,1
222175,2462,1
222195,2471,1
222215,2465,1
222235,2465,1
222255,2462,1
222275,2473,1
222295,2478,1
222315,2464,1
222335,2466,1
222355,2468,1
222375,2467,1
222395,2471,1
222415,2466,1
222435,2458,1
222455,2475,1
222475,2463,1
222495,2459,1
222515,2469,1
222535,2507,1
222555,2469,1
222575,2463,1
222595,2462,1
222615,2478,1
222635,2463,1
222655,2474,1
222675,2475,1
222695,2469,1
222715,2470,1
222735,2471,1
222755,2465,1
222775,2475,1
222795,2469,1
222815,2463,1
222835,2466,1
222855,2468,1
222875,2462,1
222895,2465,1
222915,2450,1
222935,2471,1
222955,2471,1
222975,2465,1
222995,2466,1
223015,2463,1
223035,2478,1
223055,2471,1
223075,2475,1
223095,2470,1
223115,2498,1
223135,2459,1
223155,2471,1
223175,2459,1
223195,2455,1
223215,2465,1
223235,2458,1
223255,2449,1
223275,2429,1
223295,2471,1
223315,2470,1
223335,2480,1
223355,2467,1
223375,2523,1
223395,2470,1
223415,2469,1
223435,2479,1
223455,2466,1
223475,2459,1
223495,2466,1
223515,2474,1
223535,2471,1
223555,2475,1
223575,2465,1
223595,2466,1
223615,2451,1
223635,2467,1
223655,2470,1
223675,2465,1
223695,2467,1
223715,2465,1
223735,2471,1
223755,2493,1
223775,2475,1
223795,2475,1
223815,2469,1
223835,2480,1
223855,2473,1
223875,2464,1
223895,2454,1
223915,2469,1
223935,2465,1
223955,2461,1
223975,2471,1
223995,2475,1
224015,2466,1
224035,2467,1
224055,2471,1
224075,2465,1
224095,2455,1
224115,2474,1
224135,2469,1
224155,2470,1
224175,2470,1
224195,2466,1
224215,2474,1
224235,2468,1
224255,2458,1
224275,2457,1
224295,2459,1
224315,2480,1
224335,2467,1
224355,2470,1
224375,2489,1
224395,2473,1
224415,2467,1
224435,2449,1
224455,2471,1
224475,2465,1
224495,2474,1
224515,2477,1
224535,2468,1
224555,2466,1
224575,2465,1
224595,2465,1
224615,2475,1
224635,2465,1
224655,2474,1
224675,2463,1
224695,2468,1
224715,2473,1
224735,2467,1
224755,2469,1
224775,2467,1
224795,2473,1
224815,2466,1
224835,2480,1
224855,2470,1
224875,2469,1
224895,2474,1
224915,2469,1
224935,2478,1
224955,2474,1
224975,2469,1
224995,2473,1
225015,2468,1
225035,2473,1
225055,2471,1
225075,2467,1
225095,2461,1
225115,2453,1
225135,2465,1
225155,2469,1
225175,2465,1
225195,2469,1
225215,2467,1
225235,2467,1
225255,2463,1
225275,2458,1
225295,2455,1
225315,2465,1
225335,2473,1
225355,2474,1
225375,2471,1
225395,2470,1
225415,2460,1
225455,2450,1
225485,2461,1
225505,2461,1
225515,2459,1
225525,2464,1
225555,2461,1
225575,2465,1
225585,2422,1
225595,2543,1
225615,2466,1
225635,2508,1
225655,2469,1
225675,2471,1
225695,2475,1
225715,2463,1
225735,2479,1
225755,2464,1
225775,2474,1
225795,2474,1
225815,2469,1
225835,2474,1
225855,2473,1
225875,2438,1
225895,2470,1
225915,2467,1
225935,2467,1
225955,2467,1
225975,2522,1
225995,2471,1
226015,2471,1
226035,2467,1
226055,2466,1
226075,2475,1
226095,2467,1
226115,2447,1
226135,2475,1
226155,2467,1
226175,2480,1
226195,2473,1
226215,2463,1
226235,2471,1
226255,2470,1
226275,2466,1
226295,2485,1
226315,2463,1
226345,2462,1
226355,2447,1
226375,2464,1
226395,2450,1
226415,2471,1
226435,2466,1
226455,2475,1
226475,2465,1
226495,2473,1
226515,2469,1
226535,2466,1
226555,2465,1
226575,2474,1
226595,2467,1
226615,2477,1
226635,2471,1
226655,2467,1
226675,2471,1
226695,2468,1
226715,2474,1
226735,2459,1
226755,2471,1
226775,2517,1
226795,2469,1
226815,2465,1
226835,2472,1
226855,2471,1
226875,2481,1
226895,2479,1
226915,2467,1
226935,2466,1
226955,2477,1
226975,2462,1
226995,2476,1
227015,2470,1
227035,2471,1
227055,2460,1
227075,2467,1
227095,2475,1
227115,2489,1
227135,2466,1
227155,2470,1
227175,2486,1
227195,2470,1
227215,2471,1
227235,2467,1
227255,2464,1
227275,2475,1
227295,2466,1
227315,2478,1
227335,2459,1
227355,2321,1
227385,2464,1
227395,2465,1
227415,2463,1
227435,2459,1
227455,2464,1
227475,2475,1
227495,2467,1
227515,2471,1
227535,2467,1
227555,2464,1
227575,2466,1
227595,2466,1
227615,2469,1
227635,2474,1
227655,2471,1
227675,2475,1
227695,2467,1
227715,2474,1
227735,2465,1
227755,2465,1
227775,2463,1
227795,2473,1
227815,2475,1
227835,2471,1
227855,2477,1
227875,2483,1
227895,2467,1
227915,2494,1
227935,2469,1
227955,2474,1
227975,2467,1
227995,2464,1
228015,2467,1
228035,2471,1
228055,2483,1
228075,2466,1
228095,2473,1
228115,2463,1
228135,2469,1
228155,2448,1
228175,2464,1
228195,2467,1
228215,2462,1
228235,2467,1
228255,2473,1
228275,2463,1
228295,2465,1
228315,2471,1
228335,2471,1
228355,2466,1
228375,2459,1
228395,2455,1
228415,2454,1
228435,2459,1
228455,2455,1
228475,2467,1
228495,2465,1
228515,2461,1
228535,2499,1
228555,2467,1
228575,2468,1
228595,2467,1
228615,2465,1
228635,2474,1
228655,2468,1
228675,2469,1
228695,2462,1
228715,2467,1
228735,2465,1
228755,2461,1
228775,2465,1
228795,2480,1
228815,2484,1
228835,2470,1
228855,2473,1
228875,2397,1
228895,2475,1
228915,2455,1
228935,2475,1
228955,2473,1
228975,2460,1
228995,2466,1
229015,2461,1
229035,2467,1
229055,2464,1
229075,2474,1
229095,2465,1
229115,2471,1
229135,2463,1
229155,2465,1
229175,2469,1
229195,2466,1
229215,2466,1
229235,2466,1
229255,2465,1
229275,2477,1
229295,2469,1
229315,2470,1
229335,2470,1
229355,2468,1
229375,2474,1
229395,2457,1
229415,2474,1
229435,2469,1
229455,2475,1
229475,2462,1
229495,2467,1
229515,2463,1
229535,2465,1
229555,2465,1
229575,2463,1
229595,2434,1
229635,2459,1
229655,2462,1
229685,2463,1
229715,2454,1
229725,2465,1
229735,2455,1
229745,2457,1
229755,2474,1
229775,2469,1
229795,2465,1
229815,2475,1
229835,2469,1
229855,2469,1
229875,2469,1
229895,2469,1
229915,2475,1
229935,2475,1
229955,2480,1
229975,2501,1
229995,2467,1
230015,2474,1
230035,2512,1
230055,2467,1
230075,2515,1
230095,2469,1
230115,2478,1
230135,2466,1
230155,2469,1
230175,2469,1
230195,2466,1
230215,2467,1
230235,2459,1
230255,2462,1
230275,2449,1
230295,2477,1
230315,2464,1
230335,2469,1
230355,2469,1
230375,2469,1
230395,2466,1
230415,2448,1
230435,2479,1
230455,2461,1
230475,2466,1
230495,2462,1
230515,2451,1
230535,2455,1
230555,2460,1
230575,2453,1
230595,2467,1
230615,2458,1
230635,2461,1
230655,2466,1
230675,2464,1
230695,2472,1
230715,2469,1
230735,2469,1
230755,2455,1
230775,2466,1
230795,2467,1
230815,2467,1
230835,2477,1
230855,2476,1
230875,2469,1
230895,2467,1
230915,2463,1
230935,2469,1
230955,2465,1
230975,2465,1
230995,2476,1
231015,2471,1
231035,2459,1
231055,2474,1
231075,2477,1
231095,2494,1
231115,2475,1
231135,2467,1
231155,2460,1
231175,2471,1
231195,2458,1
231215,2467,1
231235,2475,1
231255,2483,1
231275,2463,1
231295,2466,1
231315,2467,1
231335,2495,1
231355,2469,1
231375,2470,1
231395,2480,1
231415,2468,1
231435,2471,1
231455,2466,1
231475,2467,1
231495,2473,1
231515,2466,1
231535,2476,1
231555,2471,1
231575,2465,1
